0.28117;-0.19916;-0.71433;0.97437
0.19208;-0.23295;-0.73925;0.97136
0.09138;-0.25894;-0.75199;0.96722
-0.016831;-0.2766;-0.75298;0.96206
-0.12852;-0.28592;-0.74304;0.956
-0.23994;-0.28735;-0.72336;0.94918
-0.34782;-0.28174;-0.69551;0.94179
-0.44944;-0.27029;-0.66139;0.934
-0.54276;-0.25445;-0.62318;0.92602
-0.62634;-0.23582;-0.58322;0.91802
-0.6994;-0.21606;-0.54386;0.91017
-0.76168;-0.19679;-0.50736;0.90261
-0.81342;-0.17951;-0.47572;0.89546
-0.85523;-0.16555;-0.45051;0.8888
-0.88804;-0.15599;-0.43277;0.88266
-0.91295;-0.15165;-0.42294;0.87707
-0.93121;-0.15304;-0.42076;0.872
-0.94411;-0.16031;-0.42533;0.86741
-0.95287;-0.17322;-0.43509;0.86327
-0.95866;-0.19112;-0.44798;0.8595
-0.96249;-0.21291;-0.46153;0.85604
-0.96522;-0.23715;-0.4731;0.85284
-0.96755;-0.26208;-0.47999;0.84983
-0.96997;-0.2858;-0.47974;0.84698
-0.9728;-0.30643;-0.47026;0.84425
-0.97618;-0.32227;-0.45004;0.84164
-0.98009;-0.33194;-0.41826;0.83913
-0.98435;-0.33449;-0.3749;0.83674
-0.9887;-0.32949;-0.32073;0.83448
-0.99278;-0.31697;-0.2573;0.83238
-0.99625;-0.29743;-0.18684;0.83047
-0.99875;-0.27177;-0.11213;0.82876
-1;-0.24118;-0.036288;0.8273
-0.9998;-0.20704;0.037436;0.8261
-0.99804;-0.17085;0.1059;0.82519
-0.99473;-0.13408;0.16633;0.82457
-0.98999;-0.098214;0.2165;0.82425
-0.98403;-0.064641;0.25496;0.82422
-0.97719;-0.03466;0.28114;0.82446
-0.96983;-0.0094318;0.29542;0.82496
-0.9624;0.01007;0.29911;0.82568
-0.9553;0.023141;0.29437;0.8266
-0.94893;0.029427;0.28406;0.82768
-0.94357;0.028997;0.27152;0.8289
-0.93944;0.022377;0.2603;0.83023
-0.93664;0.010546;0.25389;0.83166
-0.93511;-0.0051179;0.25543;0.83319
-0.93467;-0.022913;0.26746;0.83483
-0.93501;-0.040926;0.29169;0.83659
-0.93563;-0.057156;0.32884;0.83852
-0.93593;-0.069638;0.37861;0.84067
-0.93513;-0.076553;0.43968;0.8431
-0.93238;-0.076315;0.50979;0.84589
-0.92672;-0.067637;0.58598;0.8491
-0.91719;-0.049569;0.66474;0.8528
-0.90282;-0.02151;0.74235;0.85707
-0.88268;0.01678;0.81506;0.86196
-0.85597;0.065198;0.87938;0.8675
-0.82199;0.1233;0.93225;0.87374
-0.78022;0.19031;0.97113;0.88066
-0.73036;0.2651;0.99414;0.88826
-0.67236;0.34619;1;0.89649
-0.60645;0.43175;0.98805;0.9053
-0.53315;0.51959;0.9582;0.9146
-0.45329;0.60726;0.91081;0.92428
-0.36799;0.69213;0.84669;0.93423
-0.27865;0.77148;0.76703;0.94431
-0.18689;0.84267;0.67333;0.9544
-0.094586;0.9032;0.56739;0.96434
-0.0037121;0.95079;0.4513;0.974
0.083689;0.98354;0.32738;0.98325
0.16561;1;0.1982;0.99195
0.22854;0.99937;0.066486;1
